05:15:33,111 tensorflow DEBUG Falling back to TensorFlow client; we recommended you install the Cloud TPU client directly with pip install cloud-tpu-client.
05:16:07,542 matplotlib DEBUG CACHEDIR=/sailhome/sabhay/.cache/matplotlib
05:16:07,548 matplotlib.font_manager DEBUG Using fontManager instance from /sailhome/sabhay/.cache/matplotlib/fontlist-v330.json
05:16:14,623 experiment INFO Running Experiment
05:16:14,624 experiment INFO RAM usage: svmem(total=270316363776, available=239043784704, percent=11.6, used=28083449856, free=27792068608, active=78527766528, inactive=146526498816, buffers=4599345152, cached=209841500160, shared=1298272256, slab=15455694848)
05:16:14,624 experiment INFO GPU usage: 0.015%
05:16:25,610 experiment INFO Train set shape: (50000, 3072), (50000, 10)
05:16:25,610 experiment INFO RAM usage: svmem(total=270316363776, available=237413666816, percent=12.2, used=29067505664, free=27204861952, active=79502540800, inactive=146217766912, buffers=4597174272, cached=209446821888, shared=1944408064, slab=15445590016)
05:16:25,611 experiment INFO GPU usage: 0.015%
05:16:25,612 experiment WARNING No data augmentation applied for vanilla SGD
05:16:25,832 absl INFO Unable to initialize backend 'tpu_driver': NOT_FOUND: Unable to find driver in registry given worker: 
05:16:25,997 absl INFO Unable to initialize backend 'rocm': NOT_FOUND: Could not find registered platform with name: "rocm". Available platform names are: Interpreter CUDA Host
05:16:25,998 absl INFO Unable to initialize backend 'tpu': module 'jaxlib.xla_extension' has no attribute 'get_tpu_client'
05:16:28,100 experiment INFO Init batch shape: (512, 32, 32, 3)
05:17:05,745 experiment INFO Model init params: {'wide_res_net/~/init_conv': {'w': DeviceArray([[[[ 3.83669108e-01,  8.19207355e-02,  3.80748846e-02,
                -6.16946630e-02, -8.10972452e-02,  3.06436241e-01,
                -1.80750471e-02, -1.55590713e-01,  3.59884538e-02,
                -3.11931342e-01, -2.03715712e-02,  1.24206468e-01,
                -1.56402495e-02,  2.71121580e-02,  4.03739691e-01,
                -9.67072472e-02],
               [-3.10819626e-01,  1.89734459e-01,  1.96306035e-02,
                 1.10530257e-01,  1.29065156e-01,  1.82817906e-01,
                 3.32618505e-02,  1.35254681e-01, -1.84859380e-01,
                 2.00468019e-01,  2.97935635e-01, -4.53057736e-01,
                 1.25333965e-01, -3.53878886e-01,  4.91117723e-02,
                -3.67868215e-01],
               [-5.63401319e-02, -3.41797322e-01,  1.35078579e-01,
                 2.48534784e-01,  1.91722050e-01,  4.76259261e-01,
                 1.66029587e-01, -1.87667347e-02, -9.21960175e-02,
                 1.37288705e-01, -1.10761868e-02,  8.38526636e-02,
                 3.08486097e-03,  5.74302161e-03, -4.33255546e-02,
                -2.68333685e-02]],

              [[ 1.97237521e-01,  2.83600181e-01,  3.15238655e-01,
                 1.61505565e-01,  4.12395746e-02, -1.05719946e-01,
                 1.63447246e-01, -2.15228468e-01, -1.82964280e-01,
                -4.08017486e-02, -2.62401909e-01,  2.76958123e-02,
                -2.56821871e-01,  9.19318795e-02,  1.75130218e-02,
                -2.66345203e-01],
               [ 7.37254247e-02,  3.78523648e-01,  2.17905074e-01,
                 1.59421656e-02, -2.13104233e-01, -2.32742250e-01,
                -4.17388454e-02, -6.60580769e-03,  1.69440806e-01,
                -2.03715220e-01,  3.44501972e-01,  1.00714244e-01,
                 1.51309259e-02,  3.86880249e-01,  1.63922161e-01,
                 2.43719086e-01],
               [ 1.94960207e-01, -3.22494626e-01, -2.96626449e-01,
                 1.35548368e-01, -1.31139411e-02, -4.91075143e-02,
                -4.93073016e-01,  2.63340831e-01, -1.40560016e-01,
                -2.48470917e-01,  1.17652081e-02,  3.02262008e-01,
                 2.00706080e-01,  9.87428352e-02,  1.60409007e-02,
                 1.38028294e-01]],

              [[ 3.06733012e-01,  2.32017130e-01, -1.72802359e-01,
                -3.92810166e-01,  7.08936993e-03, -2.52025008e-01,
                 2.72843629e-01, -3.20641607e-01,  1.31261259e-01,
                 1.15080692e-01,  1.51964359e-03, -9.77538526e-02,
                -2.17307255e-01,  5.73882135e-03, -3.23410720e-01,
                 1.22657374e-01],
               [ 7.59941712e-02,  1.71371400e-01,  1.18997112e-01,
                 1.09409884e-01,  3.88632007e-02, -1.67258218e-01,
                -1.21851467e-01,  2.73392051e-01,  3.80702540e-02,
                 1.99595690e-01, -9.93048698e-02, -3.19765031e-01,
                 6.56335056e-02,  9.86453071e-02,  2.37312391e-01,
                 4.02775481e-02],
               [-3.14017504e-01, -1.29225239e-01,  1.92290008e-01,
                -4.42501381e-02,  4.89039332e-01, -2.07772434e-01,
                 2.23398134e-01, -2.20411375e-01,  9.05734152e-02,
                 1.78901106e-01,  1.13800436e-01, -2.29798898e-01,
                -2.31833652e-01,  3.28167938e-02,  1.77623220e-02,
                -3.07563990e-01]]],


             [[[ 2.40670532e-01,  2.30343826e-02, -1.63719460e-01,
                -5.00311097e-03,  2.55667418e-01,  4.28047264e-03,
                -7.20945746e-02,  1.37413636e-01,  1.92861065e-01,
                 1.74991116e-01, -9.49905347e-03, -2.14173391e-01,
                 2.86427557e-01,  1.89110830e-01,  8.28224048e-02,
                 4.34115864e-02],
               [-2.81508807e-02, -1.25630543e-01, -2.45007619e-01,
                -2.53479093e-01,  1.49582878e-01, -1.07695073e-01,
                -7.29263499e-02,  7.29013011e-02,  1.64433628e-01,
                 1.59374207e-01, -1.23242596e-02,  5.13498545e-01,
                -1.48815778e-03, -5.29838726e-02,  1.42161697e-01,
                 6.18155450e-02],
               [-9.50353816e-02,  2.50798404e-01,  3.30369264e-01,
                 2.40378454e-01,  2.00316682e-01,  1.36186123e-01,
                 1.66961402e-02, -2.73376703e-02,  1.04747206e-01,
                 2.39527971e-02,  2.70324107e-02,  6.59755915e-02,
                 4.35628556e-03,  2.21514419e-01,  2.03813374e-01,
                 1.96240366e-01]],

              [[ 2.37543166e-01, -3.39141607e-01, -1.23033457e-01,
                 1.32791128e-03, -5.50667383e-02,  1.45418555e-01,
                -3.46661210e-01, -2.30989859e-01,  8.24257135e-02,
                -6.77618235e-02, -9.29452255e-02, -4.29700837e-02,
                -3.09871137e-01, -1.24830119e-01, -1.45217637e-02,
                -3.35268170e-01],
               [-2.00835541e-01,  6.85553104e-02,  2.24895224e-01,
                -2.02247709e-01,  1.06190018e-01,  2.93582201e-01,
                -1.32177919e-01,  1.14081921e-02,  4.32121679e-02,
                 2.57182717e-01, -1.32985756e-01,  1.78126201e-01,
                -2.88250186e-02,  1.62603050e-01, -4.06113595e-01,
                 1.08329572e-01],
               [-1.44234955e-01, -1.89436778e-01, -1.35731976e-02,
                -4.01135944e-02,  6.62822053e-02, -9.27638188e-02,
                 6.08611666e-02,  2.97044516e-01,  1.24084480e-01,
                -3.34762156e-01,  3.24079543e-01, -1.31578967e-01,
                -1.82767943e-01, -5.10733090e-02,  1.82745963e-01,
                -2.15679392e-01]],

              [[-2.02081963e-01,  1.50262322e-02,  1.17759153e-01,
                 1.33060202e-01,  1.35645509e-01,  6.12220727e-02,
                -1.18707381e-01,  2.84451157e-01,  5.75882420e-02,
                -2.05250129e-01,  2.05726288e-02, -3.63830686e-01,
                -1.08846314e-01,  3.69008094e-01,  1.83283389e-01,
                 1.85151994e-01],
               [ 1.42010033e-01,  1.89180836e-01, -6.27555847e-02,
                 1.48234472e-01,  2.29130507e-01, -1.36384562e-01,
                 4.51702505e-01, -8.40084702e-02, -1.15504883e-01,
                -1.19324125e-01, -1.33974954e-01,  5.81576005e-02,
                -2.15766318e-02, -2.04895422e-01,  1.87775597e-01,
                -2.44709447e-01],
               [-3.32870483e-01,  1.39586180e-01,  2.02588916e-01,
                -2.13046074e-01, -6.50751367e-02, -2.17300415e-01,
                 1.69578359e-01,  1.05032749e-01, -3.08019370e-01,
                 1.83386147e-01,  1.56789720e-01,  1.08266979e-01,
                -1.77864462e-01, -2.08042398e-01, -3.55237037e-01,
                 2.64958851e-02]]],


             [[[-1.53869927e-01,  2.86538124e-01,  2.67402586e-02,
                -3.42201471e-01,  2.16829002e-01,  2.72922739e-02,
                 3.93490531e-02, -4.02683586e-01, -3.06044072e-01,
                -1.08558357e-01,  1.85882211e-01,  1.64122749e-02,
                 4.73523550e-02,  4.24298865e-04, -1.19808257e-01,
                -6.37117922e-02],
               [-1.13069437e-01,  7.56428465e-02, -1.21516459e-01,
                 8.23715702e-02, -1.47785410e-01, -2.95762777e-01,
                -6.18834533e-02,  1.28701165e-01, -3.67323773e-05,
                -3.63154680e-01,  2.47778356e-01,  1.58224419e-01,
                 1.39479592e-01,  1.40767276e-01, -1.74329475e-01,
                 3.33884388e-01],
               [ 1.02167740e-01, -4.87907007e-02,  1.58215880e-01,
                -2.25573629e-01,  3.95490192e-02,  2.38762274e-01,
                -2.08029911e-01,  1.08031005e-01, -1.99084625e-01,
                 5.08509576e-01, -1.60287783e-01, -3.32536042e-01,
                 2.08969451e-02,  2.31014892e-01, -3.86653431e-02,
                -3.51337224e-01]],

              [[ 2.28075445e-01,  3.64985436e-01,  2.68718779e-01,
                 1.02875553e-01, -6.19635768e-02, -2.06626523e-02,
                -1.90398321e-01,  7.60485679e-02,  1.48427323e-01,
                -2.64807814e-03, -4.04098816e-03, -9.18439403e-02,
                -3.44667584e-02,  3.33978176e-01,  1.85911089e-01,
                -2.33189747e-01],
               [ 1.63178340e-01, -2.59401500e-01,  2.03237966e-01,
                 1.42123997e-01,  2.05467772e-02,  3.45291384e-02,
                -1.75553784e-02, -7.94655737e-03,  1.58722028e-01,
                -1.69559137e-03, -3.19456570e-02, -1.79436713e-01,
                 4.00107682e-01,  2.87922490e-02,  8.59327093e-02,
                 1.61498114e-01],
               [-4.09565605e-02,  1.76452696e-01,  6.77063502e-03,
                 2.91375518e-02,  4.88616936e-02, -1.43728629e-02,
                 1.14680953e-01, -2.31178343e-01, -1.11045092e-01,
                 1.77388012e-01, -1.72235832e-01,  1.93335950e-01,
                -1.56664312e-01,  2.93260217e-01,  1.29521266e-01,
                -1.36653572e-01]],

              [[ 2.68658280e-01,  5.42656519e-02, -1.61150947e-01,
                -2.43727848e-01,  9.86761302e-02, -2.24635359e-02,
                -9.96198729e-02,  1.14946298e-01, -5.98449372e-02,
                 6.93424568e-02,  7.58098662e-02,  4.15677428e-02,
                 1.06095612e-01,  4.62681323e-01,  5.12859076e-02,
                -4.20689076e-01],
               [-1.29646316e-01, -1.56664439e-02, -4.31537554e-02,
                -3.31357777e-01,  1.50837395e-02,  1.55858248e-01,
                -4.21849973e-02, -2.97030747e-01, -6.73327222e-02,
                 9.50975344e-02, -2.35909447e-02, -1.16479293e-01,
                -4.01660167e-02, -3.82044651e-02,  2.76271135e-01,
                 1.93874300e-01],
               [ 1.07775301e-01,  2.78271645e-01,  9.35114771e-02,
                -2.61812806e-01,  2.85407186e-01,  1.28690656e-02,
                -2.70423204e-01, -3.84740084e-02,  3.74184817e-01,
                 7.76350545e-03, -4.83475775e-02,  1.43553481e-01,
                -7.63844699e-02, -1.71275772e-02, -2.15537652e-01,
                -2.53258705e-01]]]], dtype=float32), 'gain': DeviceArray([1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1.,
             1.], dtype=float32), 'bias': DeviceArray([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
             0.], dtype=float32)}, 'wide_res_net/~/resnet_lay_0_block_0/~/groupnorm_0': {'scale': DeviceArray([1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1.,
             1.], dtype=float32), 'offset': DeviceArray([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
             0.], dtype=float32)}, 'wide_res_net/~/resnet_lay_0_block_0/~/conv_0': {'w': DeviceArray([[[[-0.0762291 , -0.01895543, -0.00525407, ...,
                -0.12572214, -0.09998184,  0.05688106],
               [ 0.05787402, -0.06006418, -0.07566527, ...,
                 0.05948282,  0.03596774, -0.11174556],
               [ 0.06806882,  0.06105562,  0.07937234, ...,
                 0.07837693,  0.00554374, -0.14154841],
               ...,
               [-0.01607668, -0.0512654 ,  0.09460101, ...,
                 0.07270944,  0.06757677, -0.09277594],
               [ 0.02270504, -0.05816733,  0.0592997 , ...,
                 0.1244798 , -0.00345069, -0.08450529],
               [-0.06869503,  0.01321304,  0.15705982, ...,
                 0.02592741, -0.02280164, -0.06680679]],

              [[ 0.06353126, -0.05674802,  0.01247862, ...,
                 0.0789808 ,  0.12767848,  0.07951105],
               [-0.0023667 ,  0.087611  , -0.04449764, ...,
                 0.00063721,  0.04898938, -0.05920862],
               [ 0.1077095 ,  0.1209152 , -0.04196378, ...,
                -0.0797167 , -0.12326356, -0.05077433],
               ...,
               [-0.02200222,  0.06103282,  0.101199  , ...,
                -0.03030718,  0.02844124,  0.09969067],
               [-0.11317101,  0.04657079,  0.07304195, ...,
                 0.0358358 ,  0.04330197,  0.03602711],
               [ 0.0165105 , -0.00499679,  0.0002831 , ...,
                 0.01811231,  0.06939927, -0.13183764]],

              [[-0.07221179, -0.01624707,  0.15908816, ...,
                -0.02575618, -0.01577179,  0.08572797],
               [ 0.01223051,  0.01618163,  0.04599957, ...,
                 0.02062467, -0.1665455 , -0.0262384 ],
               [ 0.04761729, -0.03146091, -0.04073688, ...,
                -0.01819236, -0.04005593,  0.04903626],
               ...,
               [ 0.02943978,  0.0451239 ,  0.00779564, ...,
                 0.10536277, -0.04626641, -0.03287109],
               [-0.04760635,  0.07794234,  0.01012521, ...,
                 0.08980918,  0.02578228, -0.0727784 ],
               [-0.06880718,  0.12772578,  0.05134412, ...,
                -0.01253797, -0.12875652, -0.10501953]]],


             [[[-0.15049417, -0.01908475,  0.00236175, ...,
                -0.05151086,  0.00738507, -0.09130068],
               [ 0.10339668, -0.0566116 , -0.06802173, ...,
                -0.10832702, -0.10732749, -0.02286352],
               [ 0.015773  , -0.07418142, -0.04119702, ...,
                 0.1029914 , -0.04031798, -0.03051552],
               ...,
               [ 0.11637883,  0.03772495, -0.13840534, ...,
                -0.05688749,  0.02395096,  0.04216775],
               [-0.08324784,  0.1133564 , -0.07654005, ...,
                -0.01746463, -0.15083154, -0.10347119],
               [ 0.12442014, -0.15399228, -0.00205539, ...,
                -0.14272419,  0.0340914 ,  0.09084126]],

              [[ 0.04290832, -0.05636045, -0.01327692, ...,
                -0.03959426, -0.1295343 , -0.08433364],
               [-0.06501673, -0.09605901, -0.06134339, ...,
                 0.01059808,  0.05464087,  0.15444121],
               [-0.03037359, -0.11925822,  0.1540311 , ...,
                 0.0463951 , -0.03182672, -0.01092645],
               ...,
               [-0.06377121,  0.02793725, -0.07990367, ...,
                 0.05178913, -0.09493205, -0.08131458],
               [ 0.03787834, -0.02051682,  0.08599138, ...,
                -0.06216298,  0.00800584, -0.06613566],
               [-0.06930814, -0.00578226,  0.03034695, ...,
                -0.09320456, -0.01776871, -0.14424957]],

              [[ 0.05461378,  0.00748739,  0.09062948, ...,
                -0.06635732,  0.12626517,  0.08670932],
               [-0.03404019,  0.08571671, -0.00105478, ...,
                 0.02117567,  0.00321748, -0.0903348 ],
               [ 0.01597217, -0.02666606, -0.11182095, ...,
                -0.08317252, -0.02887452, -0.11971153],
               ...,
               [ 0.06045379,  0.00487681,  0.13671915, ...,
                 0.02173676, -0.11902528,  0.04068771],
               [-0.06248543,  0.01754462, -0.00767644, ...,
                -0.05544421,  0.0134144 , -0.07757313],
               [ 0.10692541,  0.09865509,  0.08087477, ...,
                -0.02216829, -0.11897805, -0.01845407]]],


             [[[-0.00796506,  0.09398575,  0.02134244, ...,
                -0.00498474, -0.06809   , -0.08776756],
               [-0.01192995, -0.08233411, -0.01966925, ...,
                -0.14773443, -0.04120578,  0.0142872 ],
               [ 0.05245799, -0.09161215,  0.00900448, ...,
                 0.04123613,  0.11436825,  0.04660031],
               ...,
               [ 0.13913229,  0.01027239, -0.03575725, ...,
                 0.12613714, -0.02758142,  0.04028806],
               [-0.14864358, -0.08324182, -0.08622893, ...,
                -0.10919777,  0.01160597, -0.05587851],
               [-0.0793156 ,  0.05157557,  0.05880627, ...,
                 0.09376314, -0.09371396, -0.00632136]],

              [[-0.08943062,  0.01882816,  0.04060229, ...,
                -0.09481673,  0.03233339,  0.079349  ],
               [ 0.02337468,  0.07310168, -0.01982631, ...,
                 0.07445455,  0.10942268,  0.08057918],
               [ 0.01107628, -0.0377654 , -0.09083086, ...,
                -0.020428  ,  0.14461869,  0.03323758],
               ...,
               [-0.01517562, -0.03634201,  0.05697705, ...,
                -0.0924113 ,  0.07510681,  0.09331781],
               [-0.0598143 , -0.04459558, -0.02499143, ...,
                -0.02792413, -0.05631081, -0.08330536],
               [-0.07626088, -0.01693975,  0.03905233, ...,
                -0.10902268,  0.07153531,  0.0961208 ]],

              [[-0.04953512, -0.03547882, -0.04613625, ...,
                -0.02528074, -0.12419958, -0.01126478],
               [-0.05250042,  0.00636622, -0.02001666, ...,
                -0.05482302, -0.04521541,  0.06633715],
               [ 0.01711602, -0.07030731,  0.01786863, ...,
                 0.05207894,  0.1514973 ,  0.14308575],
               ...,
               [ 0.02889883,  0.02805643, -0.00102001, ...,
                -0.09980812, -0.03891646, -0.0608586 ],
               [-0.0301368 , -0.07787736,  0.00063378, ...,
                -0.02795342, -0.15551075,  0.01558487],
               [ 0.06722535,  0.10100962, -0.04715002, ...,
                 0.11366232, -0.10889764,  0.05303131]]]], dtype=float32)}, 'wide_res_net/~/resnet_lay_0_block_0/~/groupnorm_1': {'scale': DeviceArray([1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1.,
             1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1.,
             1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1.,
             1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1.,
             1., 1., 1., 1.], dtype=float32), 'offset': DeviceArray([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
             0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
             0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
             0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
             0., 0., 0., 0.], dtype=float32)}, 'wide_res_net/~/resnet_lay_0_block_0/~/conv_1': {'w': DeviceArray([[[[ 0.06912688,  0.06855796, -0.01833569, ...,
                 0.00675334, -0.05952645,  0.03282704],
               [ 0.04512185, -0.07856963, -0.01907671, ...,
                 0.04684662,  0.02114672, -0.02313594],
               [-0.03259452,  0.06098924,  0.05260311, ...,
                 0.02540345, -0.020479  , -0.06668016],
               ...,
               [ 0.01982271, -0.04924993,  0.00082335, ...,
                -0.01726349, -0.00410093, -0.03873271],
               [-0.04065165,  0.04912591,  0.02515202, ...,
                 0.04459071, -0.02840148, -0.02680571],
               [-0.05253473, -0.00533226, -0.05484024, ...,
                -0.06956409,  0.00155515,  0.03702093]],

              [[ 0.02002139, -0.00424126,  0.02120642, ...,
                -0.00763127,  0.02121004, -0.01384469],
               [-0.01788975,  0.01758703, -0.07906386, ...,
                -0.0015626 , -0.01399427, -0.03148638],
               [-0.01985752,  0.01405661, -0.04703663, ...,
                -0.05273555, -0.00305197, -0.02662286],
               ...,
               [ 0.02242549,  0.00268952,  0.02163514, ...,
                 0.00261166, -0.01101577,  0.01272424],
               [-0.04079452,  0.02189195, -0.01679394, ...,
                -0.04746794,  0.04664506,  0.00465298],
               [-0.03222002,  0.0397472 ,  0.08171079, ...,
                 0.03188653,  0.0537881 ,  0.01307769]],

              [[ 0.01797152,  0.02482597, -0.05894624, ...,
                 0.03324794, -0.01959049, -0.006183  ],
               [ 0.02024556, -0.05543607,  0.0271324 , ...,
                -0.02374378, -0.05122082,  0.02813488],
               [-0.04464669,  0.04425792,  0.02074901, ...,
                 0.07113796, -0.04042899,  0.05412671],
               ...,
               [-0.01759144,  0.01771763,  0.00985355, ...,
                 0.07319584,  0.02409614, -0.03198446],
               [ 0.04923849, -0.01300892,  0.02270458, ...,
                 0.03801474, -0.02629417, -0.03853059],
               [ 0.07199948,  0.05363241,  0.07607938, ...,
                 0.02338996,  0.03016668,  0.04520069]]],


             [[[-0.03790987,  0.01415157,  0.04125481, ...,
                -0.04057996, -0.0048145 ,  0.00607702],
               [ 0.00238969,  0.04808287, -0.04895371, ...,
                -0.00281507, -0.02011802, -0.00815426],
               [ 0.0474654 ,  0.03167894,  0.02760664, ...,
                 0.00714668, -0.03647529, -0.03263795],
               ...,
               [-0.07246255, -0.01397847,  0.03743234, ...,
                 0.02189198, -0.01529161,  0.00457176],
               [-0.03697886, -0.07469028,  0.02995448, ...,
                -0.04981698, -0.06561156, -0.06145822],
               [-0.05936497, -0.01127711,  0.03157848, ...,
                 0.01874472,  0.01972497, -0.01265285]],

              [[ 0.00614664, -0.00469753,  0.04218249, ...,
                -0.04959532, -0.04704435, -0.00808212],
               [ 0.01881424, -0.00698007, -0.03882293, ...,
                 0.0211693 , -0.03840839,  0.02816414],
               [ 0.06411681,  0.04528318, -0.01542217, ...,
                -0.00934276,  0.03031848, -0.00198636],
               ...,
               [-0.00492824,  0.01284495,  0.02016918, ...,
                 0.00860936, -0.02949552, -0.02512291],
               [ 0.04651199, -0.06883401,  0.01742096, ...,
                 0.02129314,  0.06364851,  0.03223071],
               [ 0.04142965,  0.04937968, -0.03897443, ...,
                 0.00033007,  0.02994485,  0.01195575]],

              [[ 0.05302937, -0.07034315, -0.03375512, ...,
                 0.01135669,  0.06521662, -0.01879359],
               [-0.00415767, -0.02851025, -0.00225523, ...,
                -0.00286832,  0.02934085,  0.03332546],
               [ 0.06155181,  0.02766938,  0.03079284, ...,
                 0.06982283,  0.05919632,  0.04315849],
               ...,
               [-0.04875054, -0.02584429,  0.0045416 , ...,
                 0.00440937,  0.04047916,  0.05048682],
               [ 0.02080151, -0.01755831,  0.05121254, ...,
                 0.03527942,  0.01852551, -0.07317835],
               [-0.07294531,  0.03573738,  0.0338691 , ...,
